WS2::Expletivum	WS2::Tempus	WS2::Infinitiv	WS3::Infinitiv	WS3::Richtungspartikel	WS3::Artikel Milch	WS3::Blankoannotation	WS12::Realisierung des Subjektpronomens	WS12::Wohin?	WS13::Annotation	WS16::Infinitivanschluss	WS16::indefiniter Artikel	WS39::Annotation	WS40::Serialisierung	WS40::Realisierung des Subjektpronomens	WS40::Auxiliar	WS40::Artikel: Präposition mit	WS40::Artikel: Präposition ins Korn
1	1	5	88	1	1	1	2	1	2	2	1	1	1	2	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	2	1	1	1	1	1	1	1
88	88	88	88	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	31	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1
2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1
1	1	4	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	77	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	1	88	1	2	3	1	1	1	1	1	1	1	1	1	1	1
2	1	3	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1
2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	2	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	3	88	1	1	1	1	1	2	3	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	1	1	7	1	1	1	1	1	4	1	88	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	5	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	88
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
88	1	88	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	31	8	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	3	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	2	88	1	1	1	1	1	1
2	1	41	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	4	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	10	1
2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	16	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	2	1	3	3	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	7	1	2	3	1	1	1	2	1	1	1	1	1	1	1
2	1	4	7	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	5	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	88	88	1	1	1	1	1	88	88	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	99	99	99	99	1	1	99	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12	1	77	7	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
11	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	88	88	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	3	1
2	1	4	7	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1
1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
12	1	31	1	1	1	1	4	1	2	3	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	31	1	1	1	1	1	1	2	1	1	1	1	1	1	10	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
2	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
1	1	1	77	1	1	1	1	1	1	1	1	1	1	1	1	1	88
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	1	2	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	2	1	1	1	1	1	2	1
1	1	1	2	1	1	1	2	3	99	3	1	1	1	1	1	1	99
1	1	4	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	2	3	1	3	1	1	1	1	1	1	2
2	1	4	1	1	1	1	1	1	2	10	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	2	10	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1
1	1	4	1	1	1	1	4	5	1	1	1	1	1	3	1	1	1
1	1	4	10	1	1	1	4	1	1	20	1	1	1	1	1	2	1
2	1	1	3	1	1	1	4	1	2	1	1	1	1	1	1	2	1
1	1	1	2	2	1	1	4	1	1	3	1	1	1	1	1	1	2
1	1	1	2	1	1	1	1	1	1	6	1	1	1	1	1	10	1
1	1	4	8	1	1	1	1	1	1	5	1	1	1	2	1	1	1
1	1	1	8	1	1	1	4	1	1	1	1	1	1	2	1	1	1
4	1	5	9	1	1	1	4	2	2	10	1	1	1	1	1	2	2
77	1	77	6	1	1	1	4	1	1	2	1	1	1	2	1	1	1
1	1	1	2	1	1	1	1	1	1	5	1	1	1	2	1	1	99
1	1	1	10	1	1	1	1	1	1	1	1	1	1	2	1	1	1
1	1	1	2	1	1	1	2	3	1	7	1	1	1	1	1	10	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	4	3	1	1	1	2	3	1	2	1	1	1	1	1	1	1
1	1	1	3	1	2	3	4	1	1	7 	1	1	1	1	1	10	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	10	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	10	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	3	1
1	1	1	2	1	1	1	4	1	4	1	1	1	1	1	1	1	1
11	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	7	1	1	1	1	1	3	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
2	1	4	88	1	2	3	1	1	20	5	1	1	1	1	1	10	1
4	1	1	88	4	2	2	4	1	88	2	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	2	88	1	1	1	3	2	2	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	2	20	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	10	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1
4	1	1	7	1	1	1	1	1	2	1	1	1	1	1	1	1	2
2	1	1	2	1	1	1	1	1	2	10	1	1	1	1	1	1	1
2	1	1	88	1	1	77	1	1	2	10	1	1	1	1	1	1	1
2	1	4	1	88	1	1	11	1	2	5	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	88	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	10	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	1	10	1	1	1	1	1	1	1
4	1	4	88	1	2	3	1	1	2	2	1	1	1	1	1	1	1
11	1	1	3	33	1	1	1	3	1	1	1	1	1	1	1	1	1
1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3
1	1	4	88	1	2	3	1	1	2	1	1	1	1	1	1	1	1
