Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Jaminjung	33	PEEL	dirawu ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	1	peeler	NP-erg subj.V	A
Jaminjung	33	PEEL	dirawu ganangu	Basic	1-erg 2-abs subj[1].obj[2].V	2	peel	NP-abs obj.V	P
Jaminjung	34	HIDE	marrug ganarrany	Basic	1-erg 2-abs subj[1].obj[2].V	1	hider	NP-erg subj.V	A
Jaminjung	34	HIDE	marrug ganarrany	Basic	1-erg 2-abs subj[1].obj[2].V	2	hidden thing	NP-abs obj.V	P
Jaminjung	35	SHOW	yurrg ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	shower	NP-erg subj.V	A
Jaminjung	35	SHOW	yurrg ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	showing addressee	NP-abs obj.V	P
Jaminjung	35	SHOW	yurrg ganarrany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	shown thing	NP-abs	X
Jaminjung	36	GIVE	ganingarnany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	1	giver	NP-erg subj.V	A
Jaminjung	36	GIVE	ganingarnany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	2	giving recipient	NP-abs obj.V	P
Jaminjung	36	GIVE	ganingarnany	Basic	1-erg 2-abs 3-abs subj[1].obj[2].V	3	gift	NP-abs	X
Jaminjung	37	SEND	dalag ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	1	sender	NP-erg subj.V	A
Jaminjung	37	SEND	dalag ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	2	sent thing	NP-abs obj.V	P
Jaminjung	37	SEND	dalag ganarrany	Basic	1-erg 2-abs 3-dat subj[1].obj[2].V	3	sending recipient	NP-dat	X
Jaminjung	38	CARRY	thuruny ganuga	Basic	1-erg 2-abs subj[1].obj[2].V	1	carrier	NP-erg subj.V	A
Jaminjung	38	CARRY	thuruny ganuga	Basic	1-erg 2-abs subj[1].obj[2].V	2	carried thing	NP-abs obj.V	P
Jaminjung	39	THROW	ganardgiyany	Basic	1-erg 2-abs subj[1].obj[2].V	1	thrower	NP-erg subj.V	A
