Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Zenzontepec Chatino	8	LIKE	y-a-toǫ-tīʔ	Basic	V 1 jiʔį̄+2	1	liker	Ø	A
Zenzontepec Chatino	8	LIKE	y-a-toǫ-tīʔ	Basic	V 1 jiʔį̄+2	2	liked entity	jiʔį̄+NP	P
Zenzontepec Chatino	9	KNOW	n-tzuʔu-ntoo	Basic	V 1 jiʔį̄+2	1	knower	Ø	A
Zenzontepec Chatino	9	KNOW	n-tzuʔu-ntoo	Basic	V 1 jiʔį̄+2	2	known thing/person	jiʔį̄+NP	P
Zenzontepec Chatino	10	THINK	nkā-tāá-tīʔ	Basic	V 1 jiʔį̄+2	1	thinker	Ø	A
Zenzontepec Chatino	10	THINK	nkā-tāá-tīʔ	Basic	V 1 jiʔį̄+2	2	thought content	jiʔį̄+NP	P
Zenzontepec Chatino	10	THINK	nkā-tāá-tīʔ	Derived	V' 1	1	thinker	Ø	
Zenzontepec Chatino	11	SEARCH FOR	nkwī-tyána	Basic	V 1 jiʔį̄+2	1	searcher	Ø	A
Zenzontepec Chatino	11	SEARCH FOR	nkwī-tyána	Basic	V 1 jiʔį̄+2	2	searched for thing	jiʔį̄+NP	P
Zenzontepec Chatino	12	WASH	nkw-ē-k-ata	Basic	V 1 jiʔį̄+2	1	washer	Ø	A
Zenzontepec Chatino	12	WASH	nkw-ē-k-ata	Basic	V 1 jiʔį̄+2	2	washed entity	jiʔį̄+NP	P
Zenzontepec Chatino	13	DRESS	nkw-ē-k-u-tūʔú (s-ateʔ)	Basic	V 1 jiʔį̄+2 3	1	dresser	Ø	A
Zenzontepec Chatino	13	DRESS	nkw-ē-k-u-tūʔú (s-ateʔ)	Basic	V 1 jiʔį̄+2 3	2	dressee	jiʔį̄+NP	P
Zenzontepec Chatino	13	DRESS	nkw-ē-k-u-tūʔú (s-ateʔ)	Basic	V 1 jiʔį̄+2 3	3	clothes	Ø	X
Zenzontepec Chatino	15	HELP	nkwi-tyā-tyūkwá	Basic	V 1 jiʔį̄+2	1	helper	Ø	A
Zenzontepec Chatino	15	HELP	nkwi-tyā-tyūkwá	Basic	V 1 jiʔį̄+2	2	helpee	jiʔį̄+NP	P
Zenzontepec Chatino	16	FOLLOW	y-a-la-saʔą	Basic	V 1 jiʔį̄+2	1	follower	Ø	A
Zenzontepec Chatino	16	FOLLOW	y-a-la-saʔą	Basic	V 1 jiʔį̄+2	2	followee	jiʔį̄+NP	P
Zenzontepec Chatino	17	MEET	nk-y-uʔu-ntoo	Basic	V 1 jiʔį̄+2	1	meeter	Ø	A
Zenzontepec Chatino	17	MEET	nk-y-uʔu-ntoo	Basic	V 1 jiʔį̄+2	2	met person	jiʔį̄+NP	P
Zenzontepec Chatino	18	TALK	y-akwiʔ	Basic	V 1 jiʔį̄+2 3	1	talker	Ø	A
Zenzontepec Chatino	18	TALK	y-akwiʔ	Basic	V 1 jiʔį̄+2 3	2	talked to person	jiʔį̄+NP	P
Zenzontepec Chatino	18	TALK	y-akwiʔ	Basic	V 1 jiʔį̄+2 3	3	talked about content	Ø	X
Zenzontepec Chatino	18	TALK	y-akwiʔ	Derived	V' 1	1	talker	Ø	
Zenzontepec Chatino	19	ASK FOR	nkā-nána	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	asker	Ø	A
Zenzontepec Chatino	19	ASK FOR	nkā-nána	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	requested thing	jiʔį̄+NP	P
Zenzontepec Chatino	19	ASK FOR	nkā-nána	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	askee	jiʔį̄+NP	P
Zenzontepec Chatino	19	ASK FOR	nkā-nána	Derived	V' 1	1	asker	Ø	
Zenzontepec Chatino	20	SHOUT AT	nk-xáʔā-lóʔō	Basic	V 1 jiʔį̄+2	1	shouter	Ø	A
Zenzontepec Chatino	20	SHOUT AT	nk-xáʔā-lóʔō	Basic	V 1 jiʔį̄+2	2	shoutee	jiʔį̄+NP	P
Zenzontepec Chatino	21	TELL	nakwę	Basic	UTT1 V 2 jiʔį̄+3	1	told content	UTT	X
Zenzontepec Chatino	21	TELL	nakwę	Basic	UTT1 V 2 jiʔį̄+3	2	teller	Ø	A
Zenzontepec Chatino	21	TELL	nakwę	Basic	UTT1 V 2 jiʔį̄+3	3	tellee	jiʔį̄+NP	P
Zenzontepec Chatino	22	SAY	nakwę	Basic	UTT1 V 2 jiʔį̄+3	1	said content	UTT	X
Zenzontepec Chatino	22	SAY	nakwę	Basic	UTT1 V 2 jiʔį̄+3	2	sayer	Ø	A
Zenzontepec Chatino	22	SAY	nakwę	Basic	UTT1 V 2 jiʔį̄+3	3	saying addressee	jiʔį̄+NP	P
Zenzontepec Chatino	23	NAME	nka-lōó-naa	Basic	V 1 jiʔį̄+2 3	1	namer	Ø	A
Zenzontepec Chatino	23	NAME	nka-lōó-naa	Basic	V 1 jiʔį̄+2 3	2	namee	jiʔį̄+NP	P
Zenzontepec Chatino	23	NAME	nka-lōó-naa	Basic	V 1 jiʔį̄+2 3	3	name	Ø	X
Zenzontepec Chatino	24	BUILD	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	builder	Ø	A
Zenzontepec Chatino	24	BUILD	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	built thing	jiʔį̄+NP	P
Zenzontepec Chatino	24	BUILD	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	building material	lóʔō+NP	I
Zenzontepec Chatino	25	BREAK	nka-laʔa	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	breaker	Ø	A
Zenzontepec Chatino	25	BREAK	nka-laʔa	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	broken thing	jiʔį̄+NP	P
Zenzontepec Chatino	25	BREAK	nka-laʔa	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	breaking instrument	lóʔō+NP	I
Zenzontepec Chatino	26	KILL	nkay-u-jwi	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	killer	Ø	A
Zenzontepec Chatino	26	KILL	nkay-u-jwi	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	killee	jiʔį̄+NP	P
Zenzontepec Chatino	26	KILL	nkay-u-jwi	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	killing instrument	lóʔō+NP	I
Zenzontepec Chatino	27	BEAT	nka-ʔni	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	beater	Ø	A
Zenzontepec Chatino	27	BEAT	nka-ʔni	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	beating instrument	jiʔį̄+NP	P
Zenzontepec Chatino	27	BEAT	nka-ʔni	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	beatee	jiʔį̄+NP	P
Zenzontepec Chatino	27	BEAT	nka-ʔni	Derived	V' 1 jiʔį̄+3	1	beater	Ø	
Zenzontepec Chatino	27	BEAT	nka-ʔni	Derived	V' 1 jiʔį̄+3	3	beatee	jiʔį̄+NP	
Zenzontepec Chatino	28	HIT	nkā-rá	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	hitter	Ø	A
Zenzontepec Chatino	28	HIT	nkā-rá	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	hittee	jiʔį̄+NP	P
Zenzontepec Chatino	28	HIT	nkā-rá	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	hitting instrument	lóʔō+NP	I
Zenzontepec Chatino	28	HIT	nkā-rá	Derived	V' 1 jiʔį̄+2	1	hitter	Ø	
Zenzontepec Chatino	28	HIT	nkā-rá	Derived	V' 1 jiʔį̄+2	2	hittee	jiʔį̄+NP	
Zenzontepec Chatino	29	TOUCH	y-alaʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	toucher	Ø	A
Zenzontepec Chatino	29	TOUCH	y-alaʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	touchee	jiʔį̄+NP	P
Zenzontepec Chatino	29	TOUCH	y-alaʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	touching instrument	lóʔō+NP	I
Zenzontepec Chatino	30	CUT	nkā-xūʔú	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	cutter	Ø	A
Zenzontepec Chatino	30	CUT	nkā-xūʔú	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	cut thing	jiʔį̄+NP	P
Zenzontepec Chatino	30	CUT	nkā-xūʔú	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	cutting instrument	lóʔō+NP	I
Zenzontepec Chatino	31	TAKE	nkā-láā	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	taker	Ø	A
Zenzontepec Chatino	31	TAKE	nkā-láā	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	taken thing	jiʔį̄+NP	P
Zenzontepec Chatino	31	TAKE	nkā-láā	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	taking source	jiʔį̄+NP	P
Zenzontepec Chatino	32	TEAR	nkā-s-āáʔ	Basic	V 1 jiʔį̄+2	1	tearer	Ø	A
Zenzontepec Chatino	32	TEAR	nkā-s-āáʔ	Basic	V 1 jiʔį̄+2	2	torn thing	jiʔį̄+NP	P
Zenzontepec Chatino	33	PEEL	nka-s-atą	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	peel causer	Ø	A
Zenzontepec Chatino	33	PEEL	nka-s-atą	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	peeled object	jiʔį̄+NP	P
Zenzontepec Chatino	33	PEEL	nka-s-atą	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	peeler	lóʔō+NP	I
Zenzontepec Chatino	34	HIDE	nka-to-kāchíʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	hider	Ø	A
Zenzontepec Chatino	34	HIDE	nka-to-kāchíʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	hidden thing	jiʔį̄+NP	P
Zenzontepec Chatino	34	HIDE	nka-to-kāchíʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	hiding affectee	jiʔį̄+NP	P
Zenzontepec Chatino	35	SHOW	nka-suʔū	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	shower	Ø	A
Zenzontepec Chatino	35	SHOW	nka-suʔū	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	shown thing	jiʔį̄+NP	P
Zenzontepec Chatino	35	SHOW	nka-suʔū	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	showing addressee	jiʔį̄+NP	P
Zenzontepec Chatino	35	SHOW	nka-suʔū	Derived	V' 1	1	shower	Ø	
Zenzontepec Chatino	36	GIVE	nkā-tāá	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	giver	Ø	A
Zenzontepec Chatino	36	GIVE	nkā-tāá	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	gift	jiʔį̄+NP	P
Zenzontepec Chatino	36	GIVE	nkā-tāá	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	giving recipient	jiʔį̄+NP	P
Zenzontepec Chatino	37	SEND	nkā-tēję́	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	sender	Ø	A
Zenzontepec Chatino	37	SEND	nkā-tēję́	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	sent thing	jiʔį̄+NP	P
Zenzontepec Chatino	37	SEND	nkā-tēję́	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	sending recipient	jiʔį̄+NP	P
Zenzontepec Chatino	38	CARRY	nka-teę	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	carrier	Ø	A
Zenzontepec Chatino	38	CARRY	nka-teę	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	carried thing	jiʔį̄+NP	P
Zenzontepec Chatino	38	CARRY	nka-teę	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	carry instrument	lóʔō+NP	I
Zenzontepec Chatino	39	THROW	nkā-nēʔé	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	thrower	Ø	A
Zenzontepec Chatino	39	THROW	nkā-nēʔé	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	thrown thing	jiʔį̄+NP	P
