Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Central Alaskan Yupik	15	HELP	ikayur-	P > T replacement		
Central Alaskan Yupik	15	HELP	ikayur-	P(means) addition [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	P(place) addition		
Central Alaskan Yupik	15	HELP	ikayur-	P(place) addition [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	pass		
Central Alaskan Yupik	15	HELP	ikayur-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	15	HELP	ikayur-	refl		
Central Alaskan Yupik	15	HELP	ikayur-	relational transitive		
Central Alaskan Yupik	15	HELP	ikayur-	smpl caus		
Central Alaskan Yupik	16	FOLLOW	maligc-	advs 1		
Central Alaskan Yupik	16	FOLLOW	maligc-	advs 1 detransitivized		
Central Alaskan Yupik	16	FOLLOW	maligc-	advs 2		
Central Alaskan Yupik	16	FOLLOW	maligc-	advs 2 detransitivized		
Central Alaskan Yupik	16	FOLLOW	maligc-	antip		
Central Alaskan Yupik	16	FOLLOW	maligc-	antip [coded]		
Central Alaskan Yupik	16	FOLLOW	maligc-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	16	FOLLOW	maligc-	appl 1		
Central Alaskan Yupik	16	FOLLOW	maligc-	appl 2		
Central Alaskan Yupik	16	FOLLOW	maligc-	appl/cmpl(caus)		
Central Alaskan Yupik	16	FOLLOW	maligc-	basic intr		
Central Alaskan Yupik	16	FOLLOW	maligc-	basic tr		
