Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
German	34	HIDE	verstecken	Basic	1-nom V.subj[1] 2-acc vor+3-dat	2	hidden thing	NP-acc	P
German	34	HIDE	verstecken	Basic	1-nom V.subj[1] 2-acc vor+3-dat	3	hiding beneficiary	vor+NP-dat	X
German	35	SHOW	zeigen	Basic	1-nom V.subj[1] 2-dat 3-acc	1	shower	NP-nom V.subj	A
German	35	SHOW	zeigen	Basic	1-nom V.subj[1] 2-dat 3-acc	2	showing addressee	NP-dat	X
German	35	SHOW	zeigen	Basic	1-nom V.subj[1] 2-dat 3-acc	3	shown thing	NP-acc	P
German	35	SHOW	zeigen	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	1	shower	von+NP-dat	
German	35	SHOW	zeigen	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	2	showing addressee	NP-dat	
German	35	SHOW	zeigen	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	3	shown thing	NP-nom V.subj	
German	36	GIVE	geben	Basic	1-nom V.subj[1] 2-dat 3-acc	1	giver	NP-nom V.subj	A
German	36	GIVE	geben	Basic	1-nom V.subj[1] 2-dat 3-acc	2	giving recipient	NP-dat	X
German	36	GIVE	geben	Basic	1-nom V.subj[1] 2-dat 3-acc	3	gift	NP-acc	P
German	37	SEND	schicken	Basic	1-nom V.subj[1] 2-dat 3-acc	1	sender	NP-nom V.subj	A
German	37	SEND	schicken	Basic	1-nom V.subj[1] 2-dat 3-acc	2	sending recipient	NP-dat	X
German	37	SEND	schicken	Basic	1-nom V.subj[1] 2-dat 3-acc	3	sent thing	NP-acc	P
German	37	SEND	schicken	Derived	1-nom V'.subj[1] 3-acc (prep+2-case)	1	sender	NP-nom V.subj	
German	37	SEND	schicken	Derived	1-nom V'.subj[1] 3-acc (prep+2-case)	2	sending recipient	PREP+NP-case	
German	37	SEND	schicken	Derived	1-nom V'.subj[1] 3-acc (prep+2-case)	3	sent thing	NP-acc	
German	37	SEND	schicken	Derived	1-nom verV'.subj[1] 3-acc	1	sender	NP-nom V.subj	
German	37	SEND	schicken	Derived	1-nom verV'.subj[1] 3-acc	3	sent thing	NP-acc	
German	37	SEND	schicken	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	1	sender	von+NP-dat	
German	37	SEND	schicken	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	2	sending recipient	NP-dat	
German	37	SEND	schicken	Derived	3-nom passV'.subj[3] 2-dat (von+1-dat)	3	sent thing	NP-nom V.subj	
German	38	CARRY	tragen	Basic	1-nom V.subj[1] 2-acc	1	carrier	NP-nom V.subj	A
